responseid,distributionchannel,q43,social_media_use,how_often_1,how_often_2,how_often_3,how_often_4,how_often_5,how_often_6,how_often_7,how_often_8,how_often_9,how_often_10,how_often_11,tweets_public,insta_public,researchers_1,researchers_2,researchers_3,researchers_4,researchers_5,researchers_6,researchers_7,researchers_8,researchers_9,researchers_10,researchers_11,researchers_12,researchers_13,researchers_14,researchers_15,researchers_16,researchers_17,researchers_18,researchers_19,researchers_20,sm_companies_1,sm_companies_2,sm_companies_3,sm_companies_4,sm_companies_5,sm_companies_6,sm_companies_7,sm_companies_8,sm_companies_9,sm_companies_10,sm_companies_11,sm_companies_12,sm_companies_13,sm_companies_14,sm_companies_15,sm_companies_16,sm_companies_17,sm_companies_18,sm_companies_19,sm_companies_20,journalists_1,journalists_2,journalists_3,journalists_4,journalists_5,journalists_6,journalists_7,journalists_8,journalists_9,journalists_10,journalists_11,journalists_12,journalists_13,journalists_14,journalists_15,journalists_16,sometimes,sometimes_text,digital_privacy_1,digital_privacy_2,digital_privacy_3,digital_privacy_4,social_science,data_archive_1,data_archive_2,data_archive_3,data_archive_4,data_archive_5,secure_archive,anonymous_archive,concern-misuse,concern-harm,age,gender_identity_1,gender_identity_2,gender_identity_3,gender_identity_4,gender_identity_5,gender_identity_6,sexual_orientation_1,sexual_orientation_2,sexual_orientation_3,sexual_orientation_4,sexual_orientation_5,race_ethnicity_1,race_ethnicity_2,race_ethnicity_3,race_ethnicity_4,race_ethnicity_5,race_ethnicity_6,race_ethnicity_7,race_ethnicity_8,race_ethnicity_9,education,income,sensitivity_1,sensitivity_2,sensitivity_3,sensitivity_4,sensitivity_5,sensitivity_6,sensitivity_7,sensitivity_8,sensitivity_9,sensitivity_10,sensitivity_11,sensitivity_12,sensitivity_13,sensitivity_14,sensitivity_15,sensitivity_16,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,privacy_behaviors_1,privacy_behaviors_2,privacy_behaviors_3,privacy_behaviors_4,privacy_behaviors_5,privacy_behaviors_6,privacy_behaviors_7
R_1OuHq0va3dqkPYO,anonymous,Yes,Yes,About Once a Day,Every Few Weeks,Less Often,Don't use at all,Every Few Weeks,A Few Times a Week,Don't use at all,About Once a Day,A Few Times a Week,About Once a Day,Several Times a Day,No,No,I'm not sure.,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I'm not sure.,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,"The ""sometimes"" and ""it depends"" apply mostly to academic researchers and journalist because I believe these groups of people won't ask for the original posters' permissions when using their data, especially when their pictures are made public. I would say ""sometimes"" when the purpose of using the data will contribute for a better society, environment, covid-19 intervention, etc. And ""it depends"" on whether or not my personal information will be protected and not used for other purposes than it's intended.",Agree,Agree,Agree,Agree,Neither agree nor disagree,Important,Not important,Important,Important,Not important,Good idea,Good idea,Extremely Concerned,Extremely Concerned,25 - 34,Woman,0,0,0,0,0,0,Heterosexual (straight),0,0,0,0,Asian,0,0,0,0,0,0,0,"Master's degree (For example: MA, MS)","$90,000 - $99,999",Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,7,7,Not Sensitive 1,Not Sensitive 1,Very Sensitive 10,Not Sensitive 1,Very Sensitive 10,Very Sensitive 10,8,4,3,4,5,5,6,Always,Always,Sometimes,Always,Always,Always,Always
R_D1Z8CGEtxyjmepH,anonymous,Yes,Yes,Several Times a Day,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,I'm not sure.,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,I'm not sure.,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,I'm not sure.,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,NA,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,Agree,Neither important nor unimportant,Not important,Not important,Not important,Not important,Good idea,Good idea,Slightly Unconcerned,Moderately Unconcerned,25 - 34,Woman,0,0,0,0,0,0,0,Bisexual,0,0,American Indian or Alaskan Native,0,0,0,0,0,0,0,0,"Bachelor's degree (For example: BA, AB, BS)","$40,000 - $49,999",5,6,4,5,5,2,3,7,6,3,7,5,2,8,8,6,4,3,6,4,6,3,Always,Sometimes,Always,Sometimes,Always,Never,Always
R_24eHOxyue6dm8V2,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,About Once a Day,About Once a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,I'm not sure.,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,I'm not sure.,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,"IT THE GIVEN QUESTION MAY BE AS IN THE NEUTRAL WAY HAPPENING, AT THE TIME, THAT MAY HAPPEN AT SOMETIMES",Agree,Agree,Neither Agree Nor Disagree,Agree,Neither agree nor disagree,Important,Not important,Important,Neither important nor unimportant,Important,Good idea,I'm not sure,Extremely Concerned,Extremely Concerned,25 - 34,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,Asian,0,0,0,0,0,0,0,"Bachelor's degree (For example: BA, AB, BS)","$40,000 - $49,999",7,8,5,Very Sensitive 10,7,8,7,8,6,4,6,8,8,5,7,7,4,4,6,5,4,5,Always,Sometimes,Always,Always,Always,Sometimes,Sometimes
R_3hylUe4QSO6rzNX,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,A Few Times a Week,Less Often,About Once a Day,Less Often,Less Often,Don't use at all,Several Times a Day,Less Often,Several Times a Day,Yes,Yes,Yes,I'm not sure.,Yes,No,Yes,No,I'm not sure.,Yes,I'm not sure.,Yes,Yes,Yes,I'm not sure.,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,I'm not sure.,I'm not sure.,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,I'm not sure.,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-99,Agree,Agree,Disagree,Neither Agree Nor Disagree,Agree,Important,Neither important nor unimportant,Important,Important,Important,Good idea,Good idea,Moderately Concerned,Extremely Concerned,35 - 44,0,Man,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Master's degree (For example: MA, MS)","$70,000 - $79,999",Very Sensitive 10,8,4,Very Sensitive 10,9,4,4,9,Very Sensitive 10,3,5,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,6,Complete Trust - 7,5,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,6,Always,Always,Always,Always,Sometimes,Sometimes,Sometimes
R_3fJlqVwB2i4l9sw,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,sometimes,Neither Agree Nor Disagree,Agree,Agree,Agree,Agree,Important,Important,Important,Important,Important,Good idea,Good idea,Extremely Concerned,Extremely Concerned,35 - 44,0,Man,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$80,000 - $89,999",Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Complete Trust - 7,6,Complete Trust - 7,6,Complete Trust - 7,Complete Trust - 7,Always,Always,Always,Always,Always,Always,Always
R_87DFuT5S7rR3dYt,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,A Few Times a Week,Don't use at all,Every Few Weeks,Several Times a Day,Several Times a Day,Several Times a Day,About Once a Day,A Few Times a Week,Several Times a Day,No,No,No,No,Yes,No,No,Yes,No,Yes,No,I'm not sure.,No,No,Yes,I'm not sure.,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,I'm not sure.,No,No,No,I'm not sure.,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,"If they want my data to help study the spread of Covid I might allow it depending on which months or time periods they wanted to study, and if they actually thought it could help slow the spread. ",Agree,Agree,Agree,Agree,Disagree,Important,Important,Important,Important,Important,Bad idea,I'm not sure,Moderately Concerned,Slightly Concerned,45 - 54,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,Associate degree,"$100,000 - $149,999",7,5,8,Very Sensitive 10,Very Sensitive 10,9,8,2,3,3,5,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,8,5,2,3,4,2,No trust at all - 1,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always
R_bk0uLIO5FS0u4yl,anonymous,Yes,Yes,Several Times a Day,About Once a Day,About Once a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,About Once a Day,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Depends on situation,Agree,Agree,Agree,Neither Agree Nor Disagree,Agree,Important,Important,Important,Neither important nor unimportant,Important,Good idea,Good idea,Extremely Concerned,Moderately Concerned,25 - 34,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$50,000 - $59,999",4,5,4,5,5,5,6,6,5,4,6,5,5,5,6,5,5,6,Complete Trust - 7,5,4,4,Sometimes,Sometimes,Always,Never,Sometimes,Always,Always
R_1psYanUxz9g4wSr,anonymous,Yes,Yes,About Once a Day,Every Few Weeks,Don't use at all,Don't use at all,Don't use at all,Several Times a Day,Don't use at all,Don't use at all,About Once a Day,Don't use at all,About Once a Day,No,I'm not sure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,n/a,Disagree,Disagree,Disagree,Disagree,Agree,Not important,Not important,Not important,Not important,Not important,I'm not sure,I'm not sure,Moderately Unconcerned,Moderately Unconcerned,35 - 44,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,Some college but no degree,"$10,000 - $19,999",4,6,2,8,3,5,4,6,2,Not Sensitive 1,Not Sensitive 1,5,5,3,8,4,6,5,6,5,4,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
R_2ROkpeNdSFTMJ1m,anonymous,Yes,Yes,Several Times a Day,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,sometimes,Disagree,Neither Agree Nor Disagree,Disagree,Neither Agree Nor Disagree,Disagree,Not important,Neither important nor unimportant,Neither important nor unimportant,Neither important nor unimportant,Not important,Good idea,Good idea,Neither Concerned nor Unconcerned,Neither Concerned nor Unconcerned,35 - 44,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,Some college but no degree,"$30,000 - $39,999",6,3,2,3,3,5,6,3,3,2,3,2,6,3,2,2,5,4,3,6,3,2,Sometimes,Never,Sometimes,Sometimes,Always,Always,Sometimes
R_3ipTZNTah2CvgtO,anonymous,Yes,Yes,Don't use at all,Don't use at all,Don't use at all,Every Few Weeks,Every Few Weeks,Every Few Weeks,Don't use at all,Don't use at all,Don't use at all,Don't use at all,About Once a Day,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,I didn't. I think using our personal data is way out of hand.,Agree,Agree,Agree,Agree,Disagree,Important,Important,Important,Important,Important,Bad idea,Bad idea,Moderately Concerned,Moderately Concerned,25 - 34,Woman,0,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,0,0,Something else,"Bachelor's degree (For example: BA, AB, BS)","$90,000 - $99,999",7,7,9,9,8,8,7,6,6,6,5,7,9,7,9,9,4,4,4,3,2,No trust at all - 1,Sometimes,Sometimes,Sometimes,Always,Always,Always,Sometimes
R_RylALl1sAWtiwVz,anonymous,Yes,Yes,A Few Times a Week,Less Often,Less Often,Every Few Weeks,Less Often,Several Times a Day,Don't use at all,Less Often,Several Times a Day,Several Times a Day,Several Times a Day,Yes,No,Yes,Yes,Yes,I'm not sure.,I'm not sure.,No,Yes,Yes,No,Yes,I'm not sure.,I'm not sure.,Yes,I'm not sure.,Yes,Yes,I'm not sure.,I'm not sure.,Yes,No,Yes,Yes,I'm not sure.,I'm not sure.,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,I'm not sure.,I'm not sure.,I'm not sure.,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,I'm not sure.,Yes,No,No,Yes,No,I'm not sure.,I'm not sure.,Yes,It depends on what information and how much of that information could be drawn from from some of the sources. ,Agree,Agree,Agree,Agree,Disagree,Neither important nor unimportant,Important,Important,Not important,Important,Good idea,Good idea,Slightly Concerned,Slightly Concerned,35 - 44,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$40,000 - $49,999",6,8,8,9,Very Sensitive 10,9,6,7,5,8,5,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,9,5,5,6,5,3,2,Never,Always,Never,Always,Sometimes,Sometimes,Sometimes
R_2Y4kyj3yjWSTH5x,anonymous,Yes,Yes,About Once a Day,A Few Times a Week,Every Few Weeks,Don't use at all,Every Few Weeks,Several Times a Day,Don't use at all,Don't use at all,Every Few Weeks,Don't use at all,Several Times a Day,No,I'm not sure,I'm not sure.,Yes,No,I'm not sure.,No,No,Yes,Yes,I'm not sure.,I'm not sure.,No,I'm not sure.,Yes,No,Yes,I'm not sure.,I'm not sure.,Yes,No,Yes,No,Yes,No,No,No,No,I'm not sure.,No,No,No,No,No,No,No,No,No,No,No,No,No,No,I'm not sure.,No,I'm not sure.,I'm not sure.,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,"more details on how data is used and protected, and whether there will be any profit made of it",Agree,Agree,Agree,Agree,Disagree,Not important,Important,Important,Not important,Important,Bad idea,I'm not sure,Slightly Concerned,Moderately Unconcerned,45 - 54,Woman,0,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$40,000 - $49,999",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Very Sensitive 10,-99,-99,-99,6,5,6,2,No trust at all - 1,No trust at all - 1,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes
R_3EXwnPKL6fvYXHg,anonymous,Yes,Yes,Several Times a Day,About Once a Day,About Once a Day,Several Times a Day,Several Times a Day,A Few Times a Week,About Once a Day,Several Times a Day,A Few Times a Week,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,sometimes,Agree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,Important,Important,Important,Important,Important,Good idea,Good idea,Extremely Concerned,Moderately Concerned,35 - 44,0,Man,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Master's degree (For example: MA, MS)","$50,000 - $59,999",9,8,9,8,Very Sensitive 10,Very Sensitive 10,8,Very Sensitive 10,9,Very Sensitive 10,Very Sensitive 10,8,9,Very Sensitive 10,9,Very Sensitive 10,6,5,Complete Trust - 7,5,Complete Trust - 7,Complete Trust - 7,Always,Always,Always,Sometimes,Always,Sometimes,Sometimes
R_1erPdPrmGAPfaBQ,anonymous,Yes,Yes,A Few Times a Week,Several Times a Day,-99,-99,-99,-99,-99,-99,-99,-99,-99,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,sometimes,Agree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,Not important,Neither important nor unimportant,Important,Important,Neither important nor unimportant,Good idea,I'm not sure,Slightly Concerned,Slightly Unconcerned,25 - 34,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$100,000 - $149,999",4,4,5,7,4,8,3,4,4,4,4,4,4,4,2,5,3,5,6,4,3,4,Sometimes,Sometimes,Sometimes,Never,Sometimes,Always,Sometimes
R_50UcEqQ3ROLb2lX,anonymous,Yes,Yes,Several Times a Day,About Once a Day,A Few Times a Week,Every Few Weeks,Less Often,Several Times a Day,Every Few Weeks,Several Times a Day,About Once a Day,A Few Times a Week,Several Times a Day,I'm not sure,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,-99,Agree,Agree,Agree,Agree,Disagree,Neither important nor unimportant,Important,Important,Important,Important,Bad idea,Good idea,Moderately Concerned,Moderately Concerned,35 - 44,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$80,000 - $89,999",Very Sensitive 10,7,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,4,2,4,5,4,8,Very Sensitive 10,9,Very Sensitive 10,2,2,4,6,3,No trust at all - 1,2,Sometimes,Never,Sometimes,Sometimes,Sometimes,Always,Always
R_1FR2Zxb9rcdUMQr,anonymous,Yes,Yes,Several Times a Day,About Once a Day,About Once a Day,About Once a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I'm not sure.,No,No,Yes,I'm not sure.,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Situation,Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,Important,Important,Important,Important,Neither important nor unimportant,Good idea,Good idea,Moderately Concerned,Extremely Concerned,25 - 34,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$50,000 - $59,999",4,5,4,6,5,7,9,8,3,6,8,6,6,5,8,5,5,Complete Trust - 7,6,5,4,4,Always,Never,Always,Sometimes,Always,Sometimes,Sometimes
R_1CDuogso7uKy739,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,sometimes,Agree,Agree,Agree,Agree,Agree,Important,Important,Important,Important,Important,Good idea,Good idea,Extremely Concerned,Extremely Concerned,35 - 44,0,Man,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Bachelor's degree (For example: BA, AB, BS)","$70,000 - $79,999",Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Always,Always,Always,Always,Always,Always,Always
R_1FzWlBABRpn1PQ9,anonymous,Yes,Yes,Several Times a Day,About Once a Day,A Few Times a Week,Several Times a Day,About Once a Day,A Few Times a Week,About Once a Day,Several Times a Day,About Once a Day,Several Times a Day,Several Times a Day,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,I WAS USED SOMETMES,Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,Neither important nor unimportant,Not important,Neither important nor unimportant,Important,Important,Good idea,Good idea,Slightly Concerned,Moderately Concerned,25 - 34,0,Man,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,0,0,0,White,0,0,"Master's degree (For example: MA, MS)","$40,000 - $49,999",6,6,6,8,7,9,5,6,5,5,7,8,4,9,8,7,5,6,4,6,5,5,Always,Always,Sometimes,Always,Sometimes,Sometimes,Always
R_2Y8Ji1ryHjRqdlO,anonymous,Yes,Yes,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Several Times a Day,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"The person responds by saying, “I'll get back to you.” It literally means “I will return your message or respond to your communication",Agree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,Important,Important,Important,Important,Important,Good idea,Good idea,Extremely Concerned,Extremely Concerned,25 - 34,Woman,0,0,0,0,0,0,0,Bisexual,0,0,0,0,0,0,0,0,White,0,0,"Master's degree (For example: MA, MS)","$40,000 - $49,999",Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Complete Trust - 7,Always,Always,Always,Always,Always,Always,Always
R_2dncBKsYMvaSSbB,anonymous,Yes,Yes,Every Few Weeks,A Few Times a Week,Don't use at all,Don't use at all,Don't use at all,A Few Times a Week,Don't use at all,Don't use at all,Several Times a Day,Don't use at all,Several Times a Day,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,I'm not sure.,No,No,No,I'm not sure.,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,I'm not sure.,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,"The grocery coupons might be ok, it doesn't seem too invasive.",Agree,Agree,Agree,Agree,Disagree,Important,Important,Important,Important,Important,Bad idea,Bad idea,Extremely Concerned,Extremely Concerned,35 - 44,Woman,0,0,0,0,0,0,Heterosexual (straight),0,0,0,0,0,0,Hispanic or Latino,0,0,0,0,0,"Bachelor's degree (For example: BA, AB, BS)","$30,000 - $39,999",Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,5,Very Sensitive 10,8,8,9,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,Very Sensitive 10,5,3,4,2,No trust at all - 1,No trust at all - 1,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Always
